date,dma,hour,sessions,direct_sessions,organic_sessions,paid_sessions,social_sessions,conversions,revenue
2023-09-28,Dallas,8,25,6,2,0,17,2,242.42
2023-09-28,Dallas,9,40,4,10,3,23,0,0.0
2023-09-28,Dallas,10,37,4,9,1,23,0,0.0
2023-09-28,Dallas,11,41,6,10,3,22,2,289.35
2023-09-28,Dallas,12,32,3,6,3,20,1,135.81
2023-09-28,Dallas,13,30,4,5,0,21,1,93.89
2023-09-28,Dallas,14,25,2,2,1,20,0,0.0
2023-09-28,Dallas,15,14,0,1,0,13,0,0.0
2023-09-28,Dallas,16,20,1,3,1,15,1,135.72
2023-09-28,Dallas,17,23,1,3,0,19,0,0.0
2023-09-28,Dallas,18,46,12,6,4,24,1,162.5
2023-09-28,Dallas,19,48,14,8,2,24,1,132.55
2023-09-28,Dallas,20,67,23,14,5,25,1,139.74
2023-09-28,Dallas,21,67,22,12,5,26,4,551.19
2023-09-28,Dallas,22,46,12,6,3,25,1,131.22
2023-09-28,Dallas,23,22,4,0,0,18,0,0.0
2023-09-28,Houston,0,17,0,0,0,15,1,102.54
2023-09-28,Houston,1,15,1,0,0,14,0,0.0
2023-09-28,Houston,2,10,1,0,0,9,0,0.0
2023-09-28,Houston,3,13,0,0,0,13,0,0.0
2023-09-28,Houston,4,14,0,0,0,14,0,0.0
2023-09-28,Houston,5,11,0,0,0,11,0,0.0
2023-09-28,Houston,6,22,3,1,0,18,2,250.54
2023-09-28,Houston,7,30,7,3,0,20,0,0.0
2023-09-28,Houston,8,35,9,1,1,24,2,251.37
2023-09-28,Houston,9,52,10,12,7,23,2,286.46
2023-09-28,Houston,10,58,9,18,7,24,0,0.0
2023-09-28,Houston,11,42,6,11,3,22,2,211.99
2023-09-28,Houston,12,41,5,11,2,23,0,0.0
2023-09-28,Houston,13,19,1,1,1,16,0,0.0
2023-09-28,Houston,14,22,1,2,1,18,0,0.0
2023-09-28,Houston,15,24,3,4,2,15,1,113.12
2023-09-28,Houston,16,16,0,2,0,14,0,0.0
2023-09-28,Houston,17,30,5,7,3,15,1,162.68
2023-09-28,Houston,18,38,10,7,1,20,0,0.0
2023-09-28,Houston,19,69,22,13,6,28,2,276.51
2023-09-28,Houston,20,81,26,14,8,29,1,178.06
2023-09-28,Houston,21,63,22,10,4,24,2,288.16
2023-09-28,Houston,22,43,14,6,1,22,2,208.17000000000002
2023-09-28,Houston,23,36,9,6,3,18,0,0.0
2023-09-28,Los_Angeles,0,29,6,3,1,19,3,402.66
2023-09-28,Los_Angeles,1,41,10,6,2,21,0,0.0
2023-09-28,Los_Angeles,2,38,9,5,1,23,1,129.64
2023-09-28,Los_Angeles,3,46,13,7,2,24,1,160.41
2023-09-28,Los_Angeles,4,38,10,4,1,23,0,0.0
2023-09-28,Los_Angeles,5,45,11,6,3,25,0,0.0
2023-09-28,Los_Angeles,6,34,7,2,2,23,1,177.9
2023-09-28,Los_Angeles,7,56,18,9,4,25,0,0.0
2023-09-28,Los_Angeles,8,80,28,16,7,29,2,252.96
2023-09-28,Los_Angeles,9,113,29,33,18,33,2,279.77
2023-09-28,Los_Angeles,10,129,33,39,22,35,5,673.5
2023-09-28,Los_Angeles,11,112,29,33,19,31,5,778.51
2023-09-28,Los_Angeles,12,78,19,21,9,29,3,401.18
2023-09-28,Los_Angeles,13,53,9,15,7,22,1,130.38
2023-09-28,Los_Angeles,14,46,8,10,5,23,1,146.67
2023-09-28,Los_Angeles,15,46,6,11,5,24,1,134.72
2023-09-28,Los_Angeles,16,48,7,11,5,25,2,277.05
2023-09-28,Los_Angeles,17,70,16,18,10,26,0,0.0
2023-09-28,Los_Angeles,18,97,34,20,10,33,2,245.92000000000002
2023-09-28,Los_Angeles,19,136,50,28,19,39,2,238.28
2023-09-28,Los_Angeles,20,223,93,48,26,48,10,1326.33
2023-09-28,Los_Angeles,21,184,71,42,24,43,3,413.35999999999996
2023-09-28,Los_Angeles,22,122,44,26,17,35,1,124.75
2023-09-28,Los_Angeles,23,61,19,10,5,27,1,130.95
2023-09-28,New_York,0,53,17,6,3,24,0,0.0
2023-09-28,New_York,1,42,10,6,1,24,2,291.16
2023-09-28,New_York,2,49,15,8,2,24,0,0.0
2023-09-28,New_York,3,42,11,7,3,21,0,0.0
2023-09-28,New_York,4,44,11,6,2,25,2,299.22
2023-09-28,New_York,5,65,22,12,6,25,0,0.0
2023-09-28,New_York,6,68,22,12,6,28,4,495.38
2023-09-28,New_York,7,84,28,17,10,29,3,441.3
2023-09-28,New_York,8,118,42,26,14,36,3,327.01
2023-09-28,New_York,9,140,37,41,25,37,2,210.7
2023-09-28,New_York,10,156,42,48,29,37,2,199.93
2023-09-28,New_York,11,164,43,53,31,37,2,263.38
2023-09-28,New_York,12,117,29,35,17,34,1,94.1
2023-09-28,New_York,13,75,16,20,10,29,1,94.35
2023-09-28,New_York,14,66,13,19,8,26,0,0.0
2023-09-28,New_York,15,51,8,12,6,25,1,119.59
2023-09-28,New_York,16,55,11,13,8,23,2,311.41999999999996
2023-09-28,New_York,17,96,24,28,14,30,4,560.95
2023-09-28,New_York,18,148,54,33,21,40,3,386.91999999999996
2023-09-28,New_York,19,220,83,50,33,54,3,441.13
2023-09-28,New_York,20,276,117,62,34,56,8,1091.06
2023-09-28,New_York,21,201,78,44,26,49,6,918.93
2023-09-28,New_York,22,138,51,31,18,38,4,454.85
2023-09-28,New_York,23,73,26,16,6,25,1,136.58
2023-09-28,Philadelphia,0,28,6,2,0,18,1,148.93
2023-09-28,Philadelphia,1,21,5,1,0,15,0,0.0
2023-09-28,Philadelphia,2,21,4,2,0,15,0,0.0
2023-09-28,Philadelphia,3,16,3,0,0,13,0,0.0
2023-09-28,Philadelphia,4,15,1,1,0,13,0,0.0
2023-09-28,Philadelphia,5,24,4,0,0,20,1,97.98
2023-09-28,Philadelphia,6,17,3,1,0,13,1,130.84
2023-09-28,Philadelphia,7,23,5,2,0,16,1,117.35
2023-09-28,Philadelphia,8,42,11,6,2,23,0,0.0
2023-09-28,Philadelphia,9,59,11,16,8,24,4,503.72
2023-09-28,Philadelphia,10,72,17,20,9,26,1,142.18
2023-09-28,Philadelphia,11,40,6,9,3,22,2,265.49
2023-09-28,Philadelphia,12,50,7,13,5,24,2,213.36
2023-09-28,Philadelphia,13,28,2,4,0,22,1,157.95
2023-09-28,Philadelphia,14,24,2,5,0,17,1,146.41
2023-09-28,Philadelphia,15,23,2,3,1,17,0,0.0
2023-09-28,Philadelphia,16,25,2,4,1,18,1,137.37
2023-09-28,Philadelphia,17,19,0,3,0,16,0,0.0
2023-09-28,Philadelphia,18,46,14,6,3,23,2,261.56
2023-09-28,Philadelphia,19,65,20,13,5,27,0,0.0
2023-09-28,Philadelphia,20,77,25,14,8,30,3,399.4
2023-09-28,Philadelphia,21,93,32,16,10,33,1,150.11
2023-09-28,Philadelphia,22,40,11,4,3,22,0,0.0
2023-09-28,Philadelphia,23,34,8,2,1,23,0,0.0
2023-09-28,Phoenix,0,6,0,0,0,5,0,0.0
2023-09-28,Phoenix,1,11,1,0,0,10,1,99.39
2023-09-28,Phoenix,2,15,1,1,0,13,1,139.01
2023-09-28,Phoenix,3,13,1,0,0,12,0,0.0
2023-09-28,Phoenix,4,8,0,0,0,8,0,0.0
2023-09-28,Phoenix,5,14,1,1,0,12,1,171.03
2023-09-28,Phoenix,6,23,4,3,0,16,0,0.0
2023-09-28,Phoenix,7,13,1,0,0,12,0,0.0
2023-09-28,Phoenix,8,31,8,4,0,19,1,172.82
2023-09-28,Phoenix,9,40,5,10,4,21,0,0.0
2023-09-28,Phoenix,10,35,3,8,2,22,1,156.44
2023-09-28,Phoenix,11,34,4,8,3,19,1,139.63
2023-09-28,Phoenix,12,30,2,5,0,22,0,0.0
2023-09-28,Phoenix,13,14,0,0,0,14,0,0.0
2023-09-28,Phoenix,14,21,2,3,1,15,2,306.31
2023-09-28,Phoenix,15,10,0,1,0,9,1,177.47
2023-09-28,Phoenix,16,21,1,4,0,16,1,111.91
2023-09-28,Phoenix,17,26,1,4,0,21,1,136.12
2023-09-28,Phoenix,18,30,7,4,0,19,0,0.0
2023-09-28,Phoenix,19,47,16,7,2,22,4,459.44
2023-09-28,Phoenix,20,67,23,10,5,26,2,341.34
2023-09-28,Phoenix,21,70,24,11,6,27,1,97.71
2023-09-28,Phoenix,22,28,5,3,0,20,0,0.0
2023-09-28,Phoenix,23,16,0,0,0,16,1,171.34
2023-09-29,Atlanta,0,16,2,1,0,13,0,0.0
2023-09-29,Atlanta,1,18,3,1,0,14,0,0.0
2023-09-29,Atlanta,2,12,2,0,0,10,0,0.0
2023-09-29,Atlanta,3,24,4,1,0,19,1,145.87
2023-09-29,Atlanta,4,13,2,1,0,10,0,0.0
2023-09-29,Atlanta,5,14,3,1,0,10,0,0.0
2023-09-29,Atlanta,6,17,3,1,0,13,0,0.0
2023-09-29,Atlanta,7,31,8,3,0,20,2,324.17
2023-09-29,Atlanta,8,33,7,4,0,22,0,0.0
2023-09-29,Atlanta,9,50,10,12,5,23,2,188.57
2023-09-29,Atlanta,10,49,9,11,5,24,4,470.70000000000005
2023-09-29,Atlanta,11,40,6,9,3,22,2,191.85000000000002
2023-09-29,Atlanta,12,30,2,6,1,21,1,171.42
2023-09-29,Atlanta,13,32,2,6,2,21,0,0.0
2023-09-29,Atlanta,14,26,7,6,0,9,0,0.0
2023-09-29,Atlanta,15,18,1,3,0,14,0,0.0
2023-09-29,Atlanta,16,18,0,0,0,18,1,121.89
2023-09-29,Atlanta,17,27,2,5,2,18,0,0.0
2023-09-29,Atlanta,18,33,7,4,0,22,1,151.65
2023-09-29,Atlanta,19,47,13,7,2,25,3,344.82
2023-09-29,Atlanta,20,82,28,16,6,26,2,281.53999999999996
2023-09-29,Atlanta,21,67,21,11,6,28,1,121.07
2023-09-29,Atlanta,22,36,7,6,0,23,0,0.0
2023-09-29,Atlanta,23,31,7,2,0,22,0,0.0
2023-09-29,Chicago,0,18,2,1,0,15,0,0.0
2023-09-29,Chicago,1,24,3,2,0,19,0,0.0
2023-09-29,Chicago,2,18,1,1,0,16,0,0.0
2023-09-29,Chicago,3,24,4,2,0,18,0,0.0
2023-09-29,Chicago,4,23,5,0,0,18,0,0.0
2023-09-29,Chicago,5,27,6,2,0,19,0,0.0
2023-09-29,Chicago,6,27,6,2,0,19,1,127.75
2023-09-29,Chicago,7,38,10,5,1,22,0,0.0
2023-09-29,Chicago,8,52,16,10,2,24,2,258.53999999999996
2023-09-29,Chicago,9,54,10,12,4,26,3,375.2
2023-09-29,Chicago,10,76,17,21,11,27,2,298.7
2023-09-29,Chicago,11,67,16,17,9,25,2,324.45
2023-09-29,Chicago,12,57,13,14,6,24,3,401.49
2023-09-29,Chicago,13,47,6,12,4,23,3,323.44
2023-09-29,Chicago,14,49,14,9,1,21,2,308.42
2023-09-29,Chicago,15,31,3,8,2,18,2,209.28
2023-09-29,Chicago,16,28,2,4,1,21,0,0.0
2023-09-29,Chicago,17,38,7,7,3,21,1,96.54
2023-09-29,Chicago,18,60,20,10,4,26,1,131.39
2023-09-29,Chicago,19,92,32,19,11,30,2,215.78
2023-09-29,Chicago,20,141,55,29,14,34,1,172.3
2023-09-29,Chicago,21,111,41,19,12,32,3,411.83
2023-09-29,Chicago,22,73,25,15,7,26,2,269.79
2023-09-29,Chicago,23,32,8,3,0,21,1,102.26
2023-09-29,Dallas,0,13,1,0,0,12,0,0.0
2023-09-29,Dallas,1,12,0,0,0,12,0,0.0
2023-09-29,Dallas,2,20,3,1,0,16,0,0.0
2023-09-29,Dallas,3,17,3,0,0,14,0,0.0
2023-09-29,Dallas,4,21,2,0,0,19,1,132.1
2023-09-29,Dallas,5,14,1,0,0,13,0,0.0
2023-09-29,Dallas,6,18,2,1,0,15,0,0.0
2023-09-29,Dallas,7,27,6,4,1,16,1,150.26
2023-09-29,Dallas,8,31,7,3,2,19,0,0.0
2023-09-29,Dallas,9,41,7,8,2,23,3,407.25
2023-09-29,Dallas,10,36,4,8,2,22,1,175.37
2023-09-29,Dallas,11,50,9,13,3,25,1,143.05
2023-09-29,Dallas,12,38,5,8,3,22,1,145.61
2023-09-29,Dallas,13,29,2,6,1,19,0,0.0
2023-09-29,Dallas,14,19,3,1,0,13,0,0.0
2023-09-29,Dallas,15,18,1,2,0,15,0,0.0
2023-09-29,Dallas,16,17,1,2,0,14,0,0.0
2023-09-29,Dallas,17,29,3,6,1,19,0,0.0
2023-09-29,Dallas,18,40,12,7,2,19,2,239.48000000000002
2023-09-29,Dallas,19,56,19,9,3,25,1,113.74
2023-09-29,Dallas,20,79,29,12,6,26,2,341.95000000000005
2023-09-29,Dallas,21,67,22,10,6,25,2,280.73
2023-09-29,Dallas,22,42,12,8,2,20,2,250.98
2023-09-29,Dallas,23,27,4,3,0,20,0,0.0
2023-09-29,Houston,0,11,0,0,0,11,0,0.0
2023-09-29,Houston,1,15,1,0,0,14,0,0.0
2023-09-29,Houston,2,8,0,0,0,8,0,0.0
2023-09-29,Houston,3,20,4,1,0,15,1,147.89
2023-09-29,Houston,4,19,2,1,0,16,0,0.0
2023-09-29,Houston,5,16,3,0,0,13,0,0.0
2023-09-29,Houston,6,15,2,0,0,13,0,0.0
2023-09-29,Houston,7,26,4,2,0,20,0,0.0
2023-09-29,Houston,8,35,9,4,1,21,0,0.0
2023-09-29,Houston,9,47,7,13,4,23,2,335.57
2023-09-29,Houston,10,44,9,10,4,21,1,102.21
2023-09-29,Houston,11,48,8,12,5,23,0,0.0
2023-09-29,Houston,12,43,4,11,4,24,1,149.28
2023-09-29,Houston,13,50,16,10,0,21,0,0.0
2023-09-29,Houston,14,16,0,1,0,14,1,158.33
2023-09-29,Houston,15,24,1,4,0,19,0,0.0
2023-09-29,Houston,16,12,1,1,1,9,0,0.0
2023-09-29,Houston,17,31,3,6,2,20,0,0.0
2023-09-29,Houston,18,36,8,4,0,24,0,0.0
2023-09-29,Houston,19,57,19,9,3,26,1,105.3
2023-09-29,Houston,20,104,37,20,11,32,2,284.96000000000004
2023-09-29,Houston,21,75,24,15,7,27,1,162.39
2023-09-29,Houston,22,54,18,9,3,24,1,120.39
2023-09-29,Houston,23,31,7,4,0,20,1,143.94
2023-09-29,Los_Angeles,0,36,10,3,0,23,1,149.63
2023-09-29,Los_Angeles,1,40,12,6,1,21,0,0.0
2023-09-29,Los_Angeles,2,42,13,5,2,22,0,0.0
2023-09-29,Los_Angeles,3,31,8,4,0,19,0,0.0
2023-09-29,Los_Angeles,4,40,12,5,1,22,1,174.34
2023-09-29,Los_Angeles,5,49,15,7,3,24,3,369.64000000000004
2023-09-29,Los_Angeles,6,53,17,8,3,25,0,0.0
2023-09-29,Los_Angeles,7,60,18,9,5,28,2,255.89000000000001
2023-09-29,Los_Angeles,8,99,35,20,13,31,2,312.75
2023-09-29,Los_Angeles,9,117,33,34,18,30,1,171.98
2023-09-29,Los_Angeles,10,141,36,43,25,37,3,395.79999999999995
2023-09-29,Los_Angeles,11,136,36,42,23,35,7,1081.34
2023-09-29,Los_Angeles,12,84,20,25,12,27,3,380.88
2023-09-29,Los_Angeles,13,120,46,32,11,26,1,98.82
2023-09-29,Los_Angeles,14,83,29,19,5,25,2,250.97000000000003
2023-09-29,Los_Angeles,15,58,13,14,7,24,2,238.48000000000002
2023-09-29,Los_Angeles,16,47,8,11,6,22,1,120.0
2023-09-29,Los_Angeles,17,68,16,18,7,27,3,385.75
2023-09-29,Los_Angeles,18,116,42,24,15,35,5,738.06
2023-09-29,Los_Angeles,19,171,66,39,24,42,6,779.83
2023-09-29,Los_Angeles,20,223,91,49,29,46,4,589.26
2023-09-29,Los_Angeles,21,172,65,37,21,43,1,148.1
2023-09-29,Los_Angeles,22,127,47,27,15,38,3,333.27
2023-09-29,Los_Angeles,23,83,29,16,10,28,1,179.33
2023-09-29,New_York,0,58,20,11,3,24,0,0.0
2023-09-29,New_York,1,46,14,7,4,21,0,0.0
2023-09-29,New_York,2,39,10,4,2,23,1,102.13
2023-09-29,New_York,3,48,15,8,2,23,0,0.0
2023-09-29,New_York,4,63,20,13,4,26,0,0.0
2023-09-29,New_York,5,52,15,9,5,23,2,244.04999999999998
2023-09-29,New_York,6,49,15,6,3,25,3,366.21
2023-09-29,New_York,7,72,25,14,7,26,1,141.96
2023-09-29,New_York,8,103,37,21,11,34,4,497.34
2023-09-29,New_York,9,172,45,54,31,42,6,674.69
2023-09-29,New_York,10,137,36,41,24,36,6,859.51
2023-09-29,New_York,11,168,44,52,31,41,7,879.0
2023-09-29,New_York,12,107,25,33,15,34,2,272.51
2023-09-29,New_York,13,93,26,25,12,28,4,549.81
2023-09-29,New_York,14,113,43,30,10,26,6,884.1
2023-09-29,New_York,15,50,8,13,5,24,0,0.0
2023-09-29,New_York,16,76,18,21,10,27,2,316.09000000000003
2023-09-29,New_York,17,79,18,23,10,28,1,111.47
2023-09-29,New_York,18,159,59,35,23,42,4,536.59
2023-09-29,New_York,19,213,79,48,33,53,6,689.14
2023-09-29,New_York,20,332,142,75,38,59,8,1152.1100000000001
2023-09-29,New_York,21,262,110,57,30,51,8,1139.55
2023-09-29,New_York,22,150,55,33,21,41,3,386.3
2023-09-29,New_York,23,71,25,12,8,26,3,365.9
2023-09-29,Philadelphia,0,17,2,1,0,14,0,0.0
2023-09-29,Philadelphia,1,15,1,0,0,14,1,162.82
2023-09-29,Philadelphia,2,19,4,1,0,14,0,0.0
2023-09-29,Philadelphia,3,28,6,3,1,18,0,0.0
2023-09-29,Philadelphia,4,18,2,0,0,16,1,140.26
2023-09-29,Philadelphia,5,19,4,1,0,14,0,0.0
2023-09-29,Philadelphia,6,15,2,1,1,11,1,110.28
2023-09-29,Philadelphia,7,40,12,6,1,21,1,170.23
2023-09-29,Philadelphia,8,48,13,7,3,25,1,99.52
2023-09-29,Philadelphia,9,42,7,7,4,22,0,0.0
2023-09-29,Philadelphia,10,70,17,18,10,25,0,0.0
2023-09-29,Philadelphia,11,60,13,15,7,25,4,479.72
2023-09-29,Philadelphia,12,48,8,12,4,24,1,124.16
2023-09-29,Philadelphia,13,50,17,10,1,18,1,157.61
2023-09-29,Philadelphia,14,25,2,5,0,17,0,0.0
2023-09-29,Philadelphia,15,29,3,5,0,21,1,118.6
2023-09-29,Philadelphia,16,32,2,6,2,22,1,172.3
2023-09-29,Philadelphia,17,35,4,7,2,22,0,0.0
2023-09-29,Philadelphia,18,49,16,8,2,23,1,149.8
2023-09-29,Philadelphia,19,73,26,12,7,28,3,351.84000000000003
2023-09-29,Philadelphia,20,124,47,24,13,34,5,747.18
2023-09-29,Philadelphia,21,92,33,15,7,31,1,97.22
2023-09-29,Philadelphia,22,45,13,7,3,22,0,0.0
2023-09-29,Philadelphia,23,36,9,4,1,22,1,155.71
2023-09-29,Phoenix,0,6,0,0,0,6,0,0.0
2023-09-29,Phoenix,1,9,0,0,0,9,0,0.0
2023-09-29,Phoenix,2,7,0,0,0,7,0,0.0
2023-09-29,Phoenix,3,9,1,0,0,8,0,0.0
2023-09-29,Phoenix,4,12,1,0,0,11,0,0.0
2023-09-29,Phoenix,5,6,0,0,0,6,0,0.0
2023-09-29,Phoenix,6,19,3,0,0,16,2,226.03
2023-09-29,Phoenix,7,24,5,1,0,18,1,94.57
2023-09-29,Phoenix,8,33,8,4,0,21,2,312.73
2023-09-29,Phoenix,9,49,7,13,4,24,3,396.62
2023-09-29,Phoenix,10,41,5,9,4,23,2,235.78
2023-09-29,Phoenix,11,30,4,6,1,19,0,0.0
2023-09-29,Phoenix,12,24,2,3,1,18,1,97.89
2023-09-29,Phoenix,13,23,0,3,0,20,1,177.25
2023-09-29,Phoenix,14,18,1,4,0,13,0,0.0
2023-09-29,Phoenix,15,12,0,1,0,11,0,0.0
2023-09-29,Phoenix,16,17,1,2,0,14,0,0.0
2023-09-29,Phoenix,17,25,2,4,0,19,0,0.0
2023-09-29,Phoenix,18,44,13,6,3,22,1,112.56
2023-09-29,Phoenix,19,64,21,10,5,28,2,270.47
2023-09-29,Phoenix,20,72,24,14,5,27,1,147.57
2023-09-29,Phoenix,21,59,19,8,4,25,1,179.57
2023-09-29,Phoenix,22,29,5,3,0,21,0,0.0
2023-09-29,Phoenix,23,26,6,2,0,18,1,115.35
2023-09-30,Atlanta,0,18,3,0,0,15,0,0.0
2023-09-30,Atlanta,1,9,1,0,0,8,0,0.0
2023-09-30,Atlanta,2,12,2,1,0,9,1,137.94
2023-09-30,Atlanta,3,12,0,0,0,12,0,0.0
2023-09-30,Atlanta,4,12,1,0,0,11,0,0.0
2023-09-30,Atlanta,5,21,3,1,0,17,0,0.0
2023-09-30,Atlanta,6,18,2,0,0,16,0,0.0
2023-09-30,Atlanta,7,18,1,1,0,16,0,0.0
2023-09-30,Atlanta,8,22,3,2,1,16,1,140.15
2023-09-30,Atlanta,9,29,1,5,1,22,0,0.0
2023-09-30,Atlanta,10,36,3,9,2,22,0,0.0
2023-09-30,Atlanta,11,32,5,7,3,17,0,0.0
2023-09-30,Atlanta,12,25,3,3,1,16,0,0.0
2023-09-30,Atlanta,13,18,0,2,0,16,0,0.0
2023-09-30,Atlanta,14,11,0,2,0,9,0,0.0
2023-09-30,Atlanta,15,16,0,2,0,14,0,0.0
2023-09-30,Atlanta,16,12,0,1,0,11,0,0.0
2023-09-30,Atlanta,17,20,0,2,0,18,0,0.0
2023-09-30,Atlanta,18,35,11,2,0,22,1,113.66
2023-09-30,Atlanta,19,51,17,7,1,23,3,407.82000000000005
2023-09-30,Atlanta,20,48,15,7,2,24,2,241.64000000000001
2023-09-30,Atlanta,21,51,15,8,1,23,1,101.17
2023-09-30,Atlanta,22,21,4,0,0,17,0,0.0
2023-09-30,Atlanta,23,17,2,1,0,14,0,0.0
2023-09-30,Chicago,0,24,5,2,0,17,1,131.66
2023-09-30,Chicago,1,13,0,0,0,13,0,0.0
2023-09-30,Chicago,2,12,1,0,0,11,1,134.33
2023-09-30,Chicago,3,18,4,2,0,12,0,0.0
2023-09-30,Chicago,4,28,6,2,1,19,0,0.0
2023-09-30,Chicago,5,27,6,1,0,20,0,0.0
2023-09-30,Chicago,6,22,3,0,0,19,1,106.45
2023-09-30,Chicago,7,25,3,1,0,21,1,108.26
2023-09-30,Chicago,8,41,12,6,1,22,1,154.35
2023-09-30,Chicago,9,38,5,7,3,23,1,114.75
2023-09-30,Chicago,10,58,10,16,6,26,4,601.12
2023-09-30,Chicago,11,49,9,12,4,24,0,0.0
2023-09-30,Chicago,12,43,7,8,5,22,2,234.72
2023-09-30,Chicago,13,32,4,8,2,18,0,0.0
2023-09-30,Chicago,14,21,0,3,0,18,0,0.0
2023-09-30,Chicago,15,20,1,1,1,17,0,0.0
2023-09-30,Chicago,16,26,1,3,0,22,2,262.04
2023-09-30,Chicago,17,19,1,1,0,17,0,0.0
2023-09-30,Chicago,18,44,13,6,2,23,0,0.0
2023-09-30,Chicago,19,75,25,13,6,27,5,674.74
2023-09-30,Chicago,20,79,27,15,7,30,5,722.97
2023-09-30,Chicago,21,81,29,15,6,27,3,373.7
2023-09-30,Chicago,22,47,13,6,1,25,1,123.73
2023-09-30,Chicago,23,36,8,4,1,23,0,0.0
2023-09-30,Dallas,0,10,1,1,0,8,0,0.0
2023-09-30,Dallas,1,8,0,0,0,8,0,0.0
2023-09-30,Dallas,2,15,1,1,0,13,1,91.15
2023-09-30,Dallas,3,12,2,0,0,10,0,0.0
2023-09-30,Dallas,4,11,0,0,0,11,1,112.19
2023-09-30,Dallas,5,9,0,0,0,9,0,0.0
2023-09-30,Dallas,6,12,0,0,0,12,0,0.0
2023-09-30,Dallas,7,16,1,0,0,15,0,0.0
2023-09-30,Dallas,8,25,6,1,0,18,1,140.07
2023-09-30,Dallas,9,36,5,6,3,22,1,92.05
2023-09-30,Dallas,10,50,9,10,6,25,0,0.0
2023-09-30,Dallas,11,48,8,11,5,24,1,124.44
2023-09-30,Dallas,12,21,0,3,0,17,0,0.0
2023-09-30,Dallas,13,19,1,4,0,14,1,98.36
2023-09-30,Dallas,14,16,0,1,0,15,3,332.57000000000005
2023-09-30,Dallas,15,12,0,2,0,10,0,0.0
2023-09-30,Dallas,16,8,0,0,0,8,0,0.0
2023-09-30,Dallas,17,22,1,2,0,19,0,0.0
2023-09-30,Dallas,18,25,7,4,0,14,0,0.0
2023-09-30,Dallas,19,53,18,9,1,21,3,455.81000000000006
2023-09-30,Dallas,20,45,12,7,2,24,1,123.54
2023-09-30,Dallas,21,68,24,13,4,24,2,276.26
2023-09-30,Dallas,22,45,15,4,0,24,0,0.0
2023-09-30,Dallas,23,14,1,1,0,12,0,0.0
2023-09-30,Houston,0,12,1,0,0,11,0,0.0
2023-09-30,Houston,1,12,0,0,0,12,0,0.0
2023-09-30,Houston,2,16,2,1,0,13,0,0.0
2023-09-30,Houston,3,9,0,0,0,9,0,0.0
2023-09-30,Houston,4,10,1,0,0,9,0,0.0
2023-09-30,Houston,5,14,0,0,0,14,0,0.0
2023-09-30,Houston,6,15,0,0,0,15,0,0.0
2023-09-30,Houston,7,16,2,0,0,14,0,0.0
2023-09-30,Houston,8,29,6,4,1,18,0,0.0
2023-09-30,Houston,9,39,5,9,2,23,3,503.0
2023-09-30,Houston,10,37,4,9,3,21,4,480.98
2023-09-30,Houston,11,34,4,6,2,22,1,155.25
2023-09-30,Houston,12,22,2,2,1,16,0,0.0
2023-09-30,Houston,13,25,3,4,1,17,0,0.0
2023-09-30,Houston,14,11,0,0,0,11,0,0.0
2023-09-30,Houston,15,14,0,2,0,12,0,0.0
2023-09-30,Houston,16,10,0,2,0,8,0,0.0
2023-09-30,Houston,17,22,1,3,0,18,0,0.0
2023-09-30,Houston,18,34,8,3,1,22,0,0.0
2023-09-30,Houston,19,63,23,10,4,24,3,378.13
2023-09-30,Houston,20,62,20,11,6,25,0,0.0
2023-09-30,Houston,21,46,13,6,3,24,0,0.0
2023-09-30,Houston,22,46,15,6,1,20,1,157.8
2023-09-30,Houston,23,24,4,0,0,20,0,0.0
2023-09-30,Los_Angeles,0,17,2,1,0,14,0,0.0
2023-09-30,Los_Angeles,1,31,8,3,0,20,0,0.0
2023-09-30,Los_Angeles,2,20,4,2,0,14,1,126.93
2023-09-30,Los_Angeles,3,34,7,3,0,24,1,124.32
2023-09-30,Los_Angeles,4,28,6,4,1,17,1,132.72
2023-09-30,Los_Angeles,5,36,9,4,1,22,0,0.0
2023-09-30,Los_Angeles,6,30,6,3,0,21,0,0.0
2023-09-30,Los_Angeles,7,42,11,7,1,23,3,448.3
2023-09-30,Los_Angeles,8,85,30,18,10,27,3,417.2
2023-09-30,Los_Angeles,9,84,19,24,14,27,3,312.99
2023-09-30,Los_Angeles,10,101,25,29,17,30,3,373.49
2023-09-30,Los_Angeles,11,105,25,32,17,31,4,574.54
2023-09-30,Los_Angeles,12,69,15,18,9,25,1,116.99
2023-09-30,Los_Angeles,13,52,11,13,4,24,2,276.03000000000003
2023-09-30,Los_Angeles,14,29,4,6,1,18,0,0.0
2023-09-30,Los_Angeles,15,29,4,6,0,19,1,121.84
2023-09-30,Los_Angeles,16,31,2,7,0,22,1,152.72
2023-09-30,Los_Angeles,17,51,10,13,5,23,4,553.48
2023-09-30,Los_Angeles,18,106,38,23,13,32,2,281.43
2023-09-30,Los_Angeles,19,146,57,31,17,37,4,461.47
2023-09-30,Los_Angeles,20,139,51,30,18,40,4,574.1800000000001
2023-09-30,Los_Angeles,21,149,57,32,18,40,3,387.78999999999996
2023-09-30,Los_Angeles,22,112,46,23,9,30,2,262.61
2023-09-30,Los_Angeles,23,57,18,8,4,27,0,0.0
2023-09-30,New_York,0,39,9,5,1,24,1,90.32
2023-09-30,New_York,1,42,12,6,2,22,0,0.0
2023-09-30,New_York,2,34,8,5,0,21,0,0.0
