airing_id,date,timestamp,network,network_type,daypart,dma,creative_id,duration_seconds,impressions,cost,actual_sessions,baseline_sessions,incremental_sessions,incremental_conversions,incremental_revenue,roas,window_records
A018655,2023-11-29,2023-11-29 21:30:00,CNN,cable,primetime,Atlanta,creative_D_promo,30,4895,63.04,13.0,23.2,0.0,0,0.0,0.0,4
A018656,2023-11-29,2023-11-29 09:15:00,TBS,cable,daytime,New_York,creative_C_testimonial,60,6023,83.01,61.0,64.6,0.0,0,0.0,0.0,4
A018657,2023-11-29,2023-11-29 09:15:00,TBS,cable,daytime,Los_Angeles,creative_C_testimonial,60,4780,60.37,49.0,50.1,0.0,0,0.0,0.0,4
A018658,2023-11-29,2023-11-29 09:15:00,TBS,cable,daytime,Chicago,creative_C_testimonial,60,3080,37.73,27.0,28.1,0.0,0,0.0,0.0,4
A018659,2023-11-29,2023-11-29 09:15:00,TBS,cable,daytime,Houston,creative_C_testimonial,60,2160,30.19,18.0,19.9,0.0,0,0.0,0.0,4
A018660,2023-11-29,2023-11-29 09:15:00,TBS,cable,daytime,Phoenix,creative_C_testimonial,60,1909,22.64,16.0,15.9,0.1,0,0.0,0.0,4
A018661,2023-11-29,2023-11-29 09:15:00,TBS,cable,daytime,Philadelphia,creative_C_testimonial,60,2696,33.96,13.0,23.7,0.0,0,0.0,0.0,4
A018662,2023-11-29,2023-11-29 09:15:00,TBS,cable,daytime,Dallas,creative_C_testimonial,60,2427,30.19,16.0,18.0,0.0,0,0.0,0.0,4
A018663,2023-11-29,2023-11-29 09:15:00,TBS,cable,daytime,Atlanta,creative_C_testimonial,60,1961,26.41,12.0,16.8,0.0,0,0.0,0.0,4
A018664,2023-11-29,2023-11-29 20:15:00,HGTV,cable,primetime,Dallas,creative_C_testimonial,15,95624,652.34,34.0,29.4,4.6,0,0.0,0.0,4
A018665,2023-11-29,2023-11-29 12:30:00,CBS,broadcast,daytime,Chicago,creative_D_promo,30,29661,430.4,27.0,22.6,4.4,0,0.0,0.0,4
A018666,2023-11-29,2023-11-29 23:45:00,FOX,broadcast,late_night,New_York,creative_D_promo,60,6052,72.76,50.0,34.6,15.4,0,0.0,0.0,4
A018667,2023-11-29,2023-11-29 23:45:00,FOX,broadcast,late_night,Los_Angeles,creative_D_promo,60,5148,52.91,14.0,27.2,0.0,0,0.0,0.0,4
A018668,2023-11-29,2023-11-29 23:45:00,FOX,broadcast,late_night,Chicago,creative_D_promo,60,2798,33.07,15.0,14.9,0.1,0,0.0,0.0,4
A018669,2023-11-29,2023-11-29 23:45:00,FOX,broadcast,late_night,Houston,creative_D_promo,60,2429,26.46,14.0,10.2,3.8,0,0.0,0.0,4
A018670,2023-11-29,2023-11-29 23:45:00,FOX,broadcast,late_night,Phoenix,creative_D_promo,60,1866,19.84,12.0,8.4,3.6,0,0.0,0.0,4
A018671,2023-11-29,2023-11-29 23:45:00,FOX,broadcast,late_night,Philadelphia,creative_D_promo,60,2898,29.76,3.0,12.6,0.0,0,0.0,0.0,4
A018672,2023-11-29,2023-11-29 23:45:00,FOX,broadcast,late_night,Dallas,creative_D_promo,60,2360,26.46,10.0,9.7,0.3,0,0.0,0.0,4
A018673,2023-11-29,2023-11-29 23:45:00,FOX,broadcast,late_night,Atlanta,creative_D_promo,60,2143,23.15,9.0,8.8,0.2,0,0.0,0.0,4
A018674,2023-11-29,2023-11-29 21:45:00,TNT,cable,primetime,New_York,creative_D_promo,15,87332,928.31,253.0,80.9,172.1,8,1263.7,1.361,4
A018675,2023-11-29,2023-11-29 22:15:00,CBS,broadcast,primetime,New_York,creative_D_promo,30,19583,860.99,136.0,60.2,75.8,4,498.43,0.579,4
A018676,2023-11-29,2023-11-29 22:15:00,CBS,broadcast,primetime,Los_Angeles,creative_D_promo,30,14208,626.17,45.0,47.2,0.0,0,0.0,0.0,4
A018677,2023-11-29,2023-11-29 22:15:00,CBS,broadcast,primetime,Chicago,creative_D_promo,30,8668,391.36,45.0,26.9,18.1,2,327.18,0.836,4
A018678,2023-11-29,2023-11-29 22:15:00,CBS,broadcast,primetime,Houston,creative_D_promo,30,8370,313.09,31.0,19.0,12.0,1,163.83,0.523,4
A018679,2023-11-29,2023-11-29 22:15:00,CBS,broadcast,primetime,Phoenix,creative_D_promo,30,5219,234.82,16.0,16.1,0.0,0,0.0,0.0,4
A018680,2023-11-29,2023-11-29 22:15:00,CBS,broadcast,primetime,Philadelphia,creative_D_promo,30,8028,352.22,43.0,22.2,20.8,2,329.51,0.936,4
A018681,2023-11-29,2023-11-29 22:15:00,CBS,broadcast,primetime,Dallas,creative_D_promo,30,7423,313.09,38.0,18.2,19.8,1,145.62,0.465,4
A018682,2023-11-29,2023-11-29 22:15:00,CBS,broadcast,primetime,Atlanta,creative_D_promo,30,7381,273.95,24.0,16.5,7.5,1,159.06,0.581,4
A018683,2023-11-29,2023-11-29 17:00:00,HGTV,cable,early_fringe,New_York,creative_D_promo,30,10155,139.68,34.0,38.9,0.0,0,0.0,0.0,4
A018684,2023-11-29,2023-11-29 17:00:00,HGTV,cable,early_fringe,Los_Angeles,creative_D_promo,30,7239,101.58,39.0,29.4,9.6,0,0.0,0.0,4
A018685,2023-11-29,2023-11-29 17:00:00,HGTV,cable,early_fringe,Chicago,creative_D_promo,30,4453,63.49,24.0,17.1,6.9,0,0.0,0.0,4
A018686,2023-11-29,2023-11-29 17:00:00,HGTV,cable,early_fringe,Houston,creative_D_promo,30,3488,50.79,12.0,11.9,0.1,0,0.0,0.0,4
A018687,2023-11-29,2023-11-29 17:00:00,HGTV,cable,early_fringe,Phoenix,creative_D_promo,30,2954,38.09,19.0,9.5,9.5,0,0.0,0.0,4
A018688,2023-11-29,2023-11-29 17:00:00,HGTV,cable,early_fringe,Philadelphia,creative_D_promo,30,4467,57.14,21.0,14.6,6.4,0,0.0,0.0,4
A018689,2023-11-29,2023-11-29 17:00:00,HGTV,cable,early_fringe,Dallas,creative_D_promo,30,3567,50.79,16.0,11.0,5.0,0,0.0,0.0,4
A018690,2023-11-29,2023-11-29 17:00:00,HGTV,cable,early_fringe,Atlanta,creative_D_promo,30,3061,44.44,9.0,10.2,0.0,0,0.0,0.0,4
A018691,2023-11-29,2023-11-29 22:15:00,ESPN,cable,primetime,New_York,creative_B_product,30,24129,412.45,136.0,60.2,75.8,3,454.93,1.103,4
A018692,2023-11-29,2023-11-29 22:15:00,ESPN,cable,primetime,Los_Angeles,creative_B_product,30,17324,299.96,45.0,47.2,0.0,0,0.0,0.0,4
A018693,2023-11-29,2023-11-29 22:15:00,ESPN,cable,primetime,Chicago,creative_B_product,30,9636,187.48,45.0,26.9,18.1,0,0.0,0.0,4
A018694,2023-11-29,2023-11-29 22:15:00,ESPN,cable,primetime,Houston,creative_B_product,30,9308,149.98,31.0,19.0,12.0,1,149.06,0.994,4
A018695,2023-11-29,2023-11-29 22:15:00,ESPN,cable,primetime,Phoenix,creative_B_product,30,6663,112.49,16.0,16.1,0.0,0,0.0,0.0,4
A018696,2023-11-29,2023-11-29 22:15:00,ESPN,cable,primetime,Philadelphia,creative_B_product,30,8887,168.73,43.0,22.2,20.8,1,128.84,0.764,4
A018697,2023-11-29,2023-11-29 22:15:00,ESPN,cable,primetime,Dallas,creative_B_product,30,8878,149.98,38.0,18.2,19.8,0,0.0,0.0,4
A018698,2023-11-29,2023-11-29 22:15:00,ESPN,cable,primetime,Atlanta,creative_B_product,30,7150,131.23,24.0,16.5,7.5,0,0.0,0.0,4
A018699,2023-11-29,2023-11-29 21:15:00,CNN,cable,primetime,New_York,creative_D_promo,30,14639,262.96,148.0,87.7,60.3,3,498.63,1.896,4
A018700,2023-11-29,2023-11-29 21:15:00,CNN,cable,primetime,Los_Angeles,creative_D_promo,30,12107,191.24,125.0,65.8,59.2,2,313.94,1.642,4
A018701,2023-11-29,2023-11-29 21:15:00,CNN,cable,primetime,Chicago,creative_D_promo,30,7700,119.53,42.0,38.6,3.4,0,0.0,0.0,4
A018702,2023-11-29,2023-11-29 21:15:00,CNN,cable,primetime,Houston,creative_D_promo,30,5224,95.62,29.0,27.3,1.7,1,177.13,1.852,4
A018703,2023-11-29,2023-11-29 21:15:00,CNN,cable,primetime,Phoenix,creative_D_promo,30,4735,71.72,35.0,21.5,13.5,0,0.0,0.0,4
A018704,2023-11-29,2023-11-29 21:15:00,CNN,cable,primetime,Philadelphia,creative_D_promo,30,6035,107.57,30.0,32.0,0.0,0,0.0,0.0,4
A018705,2023-11-29,2023-11-29 21:15:00,CNN,cable,primetime,Dallas,creative_D_promo,30,5720,95.62,41.0,25.3,15.7,1,168.09,1.758,4
A018706,2023-11-29,2023-11-29 21:15:00,CNN,cable,primetime,Atlanta,creative_D_promo,30,5377,83.67,37.0,23.2,13.8,1,161.99,1.936,4
A018707,2023-11-29,2023-11-29 01:00:00,Food_Network,cable,late_night,Chicago,creative_C_testimonial,60,17306,281.17,17.0,9.1,7.9,1,155.79,0.554,4
A018708,2023-11-29,2023-11-29 01:30:00,Food_Network,cable,late_night,New_York,creative_D_promo,30,4895,38.23,23.0,20.0,3.0,0,0.0,0.0,4
A018709,2023-11-29,2023-11-29 01:30:00,Food_Network,cable,late_night,Los_Angeles,creative_D_promo,30,3974,27.81,11.0,15.5,0.0,0,0.0,0.0,4
A018710,2023-11-29,2023-11-29 01:30:00,Food_Network,cable,late_night,Chicago,creative_D_promo,30,2387,17.38,10.0,9.1,0.9,0,0.0,0.0,4
A018711,2023-11-29,2023-11-29 01:30:00,Food_Network,cable,late_night,Houston,creative_D_promo,30,1850,13.9,7.0,5.9,1.1,0,0.0,0.0,4
A018712,2023-11-29,2023-11-29 01:30:00,Food_Network,cable,late_night,Phoenix,creative_D_promo,30,1491,10.43,6.0,4.7,1.3,0,0.0,0.0,4
A018713,2023-11-29,2023-11-29 01:30:00,Food_Network,cable,late_night,Philadelphia,creative_D_promo,30,2110,15.64,8.0,7.7,0.3,0,0.0,0.0,4
A018714,2023-11-29,2023-11-29 01:30:00,Food_Network,cable,late_night,Dallas,creative_D_promo,30,1992,13.9,5.0,5.4,0.0,0,0.0,0.0,4
A018715,2023-11-29,2023-11-29 01:30:00,Food_Network,cable,late_night,Atlanta,creative_D_promo,30,1733,12.16,4.0,5.1,0.0,0,0.0,0.0,4
A018716,2023-11-29,2023-11-29 22:00:00,NBC,broadcast,primetime,New_York,creative_D_promo,60,22905,1319.04,106.0,60.2,45.8,1,142.28,0.108,4
A018717,2023-11-29,2023-11-29 22:00:00,NBC,broadcast,primetime,Los_Angeles,creative_D_promo,60,17275,959.3,52.0,47.2,4.8,0,0.0,0.0,4
A018718,2023-11-29,2023-11-29 22:00:00,NBC,broadcast,primetime,Chicago,creative_D_promo,60,9342,599.57,52.0,26.9,25.1,2,294.69,0.491,4
A018719,2023-11-29,2023-11-29 22:00:00,NBC,broadcast,primetime,Houston,creative_D_promo,60,7861,479.65,34.0,19.0,15.0,3,470.02,0.98,4
A018720,2023-11-29,2023-11-29 22:00:00,NBC,broadcast,primetime,Phoenix,creative_D_promo,60,5666,359.74,20.0,16.1,3.9,0,0.0,0.0,4
A018721,2023-11-29,2023-11-29 22:00:00,NBC,broadcast,primetime,Philadelphia,creative_D_promo,60,9101,539.61,32.0,22.2,9.8,0,0.0,0.0,4
A018722,2023-11-29,2023-11-29 22:00:00,NBC,broadcast,primetime,Dallas,creative_D_promo,60,8553,479.65,38.0,18.2,19.8,4,627.62,1.308,4
A018723,2023-11-29,2023-11-29 22:00:00,NBC,broadcast,primetime,Atlanta,creative_D_promo,60,7568,419.7,103.0,16.5,86.5,5,688.33,1.64,4
A018724,2023-11-29,2023-11-29 22:00:00,TBS,cable,primetime,Atlanta,creative_D_promo,15,74965,485.55,103.0,16.5,86.5,4,632.17,1.302,4
A018725,2023-11-29,2023-11-29 20:45:00,TBS,cable,primetime,Dallas,creative_D_promo,15,103528,901.04,196.0,28.3,167.7,6,1049.47,1.165,4
A018726,2023-11-29,2023-11-29 20:30:00,TNT,cable,primetime,New_York,creative_D_promo,30,18967,426.9,103.0,99.5,3.5,1,178.26,0.418,4
A018727,2023-11-29,2023-11-29 20:30:00,TNT,cable,primetime,Los_Angeles,creative_D_promo,30,13767,310.47,72.0,76.0,0.0,0,0.0,0.0,4
A018728,2023-11-29,2023-11-29 20:30:00,TNT,cable,primetime,Chicago,creative_D_promo,30,8325,194.04,50.0,43.3,6.7,0,0.0,0.0,4
A018729,2023-11-29,2023-11-29 20:30:00,TNT,cable,primetime,Houston,creative_D_promo,30,6240,155.24,28.0,31.3,0.0,0,0.0,0.0,4
A018730,2023-11-29,2023-11-29 20:30:00,TNT,cable,primetime,Phoenix,creative_D_promo,30,4653,116.43,30.0,24.3,5.7,1,169.95,1.46,4
A018731,2023-11-29,2023-11-29 20:30:00,TNT,cable,primetime,Philadelphia,creative_D_promo,30,7406,174.64,44.0,36.5,7.5,0,0.0,0.0,4
A018732,2023-11-29,2023-11-29 20:30:00,TNT,cable,primetime,Dallas,creative_D_promo,30,6084,155.24,140.0,29.4,110.6,3,402.91,2.595,4
A018733,2023-11-29,2023-11-29 20:30:00,TNT,cable,primetime,Atlanta,creative_D_promo,30,5090,135.83,21.0,26.4,0.0,0,0.0,0.0,4
A018734,2023-11-29,2023-11-29 21:15:00,FOX,broadcast,sports,New_York,creative_D_promo,30,30295,1318.68,148.0,87.7,60.3,0,0.0,0.0,4
A018735,2023-11-29,2023-11-29 21:15:00,FOX,broadcast,sports,Los_Angeles,creative_D_promo,30,21993,959.04,125.0,65.8,59.2,2,240.49,0.251,4
A018736,2023-11-29,2023-11-29 21:15:00,FOX,broadcast,sports,Chicago,creative_D_promo,30,12031,599.4,42.0,38.6,3.4,0,0.0,0.0,4
A018737,2023-11-29,2023-11-29 21:15:00,FOX,broadcast,sports,Houston,creative_D_promo,30,11404,479.52,29.0,27.3,1.7,0,0.0,0.0,4
A018738,2023-11-29,2023-11-29 21:15:00,FOX,broadcast,sports,Phoenix,creative_D_promo,30,8173,359.64,35.0,21.5,13.5,0,0.0,0.0,4
A018739,2023-11-29,2023-11-29 21:15:00,FOX,broadcast,sports,Philadelphia,creative_D_promo,30,10648,539.46,30.0,32.0,0.0,0,0.0,0.0,4
A018740,2023-11-29,2023-11-29 21:15:00,FOX,broadcast,sports,Dallas,creative_D_promo,30,10458,479.52,41.0,25.3,15.7,1,169.95,0.354,4
A018741,2023-11-29,2023-11-29 21:15:00,FOX,broadcast,sports,Atlanta,creative_D_promo,30,9954,419.58,37.0,23.2,13.8,3,475.56,1.133,4
A018742,2023-11-30,2023-11-30 16:00:00,CBS,broadcast,early_fringe,New_York,creative_C_testimonial,30,48577,825.56,67.0,28.9,38.1,1,138.32,0.168,4
A018743,2023-11-30,2023-11-30 21:45:00,TBS,cable,primetime,New_York,creative_D_promo,15,18153,128.7,89.0,84.9,4.1,0,0.0,0.0,4
A018744,2023-11-30,2023-11-30 21:45:00,TBS,cable,primetime,Los_Angeles,creative_D_promo,15,14062,93.6,67.0,65.3,1.7,0,0.0,0.0,4
A018745,2023-11-30,2023-11-30 21:45:00,TBS,cable,primetime,Chicago,creative_D_promo,15,9465,58.5,58.0,36.5,21.5,0,0.0,0.0,4
A018746,2023-11-30,2023-11-30 21:45:00,TBS,cable,primetime,Houston,creative_D_promo,15,6272,46.8,29.0,25.7,3.3,1,120.05,2.565,4
A018747,2023-11-30,2023-11-30 21:45:00,TBS,cable,primetime,Phoenix,creative_D_promo,15,5079,35.1,25.0,20.1,4.9,0,0.0,0.0,4
A018748,2023-11-30,2023-11-30 21:45:00,TBS,cable,primetime,Philadelphia,creative_D_promo,15,7538,52.65,34.0,30.7,3.3,0,0.0,0.0,4
A018749,2023-11-30,2023-11-30 21:45:00,TBS,cable,primetime,Dallas,creative_D_promo,15,7113,46.8,25.0,24.4,0.6,0,0.0,0.0,4
A018750,2023-11-30,2023-11-30 21:45:00,TBS,cable,primetime,Atlanta,creative_D_promo,15,6131,40.95,36.0,22.4,13.6,0,0.0,0.0,4
A018751,2023-11-30,2023-11-30 00:00:00,FOX,broadcast,late_night,Phoenix,creative_C_testimonial,30,20211,157.01,22.0,5.2,16.8,0,0.0,0.0,4
A018752,2023-11-30,2023-11-30 15:45:00,TNT,cable,daytime,New_York,creative_C_testimonial,30,9835,75.6,53.0,25.7,27.3,0,0.0,0.0,4
A018753,2023-11-30,2023-11-30 15:45:00,TNT,cable,daytime,Los_Angeles,creative_C_testimonial,30,7646,54.98,18.0,21.2,0.0,0,0.0,0.0,4
A018754,2023-11-30,2023-11-30 15:45:00,TNT,cable,daytime,Chicago,creative_C_testimonial,30,4881,34.36,11.0,11.7,0.0,0,0.0,0.0,4
A018755,2023-11-30,2023-11-30 15:45:00,TNT,cable,daytime,Houston,creative_C_testimonial,30,4062,27.49,5.0,7.7,0.0,0,0.0,0.0,4
A018756,2023-11-30,2023-11-30 15:45:00,TNT,cable,daytime,Phoenix,creative_C_testimonial,30,2647,20.62,3.0,6.3,0.0,0,0.0,0.0,4
A018757,2023-11-30,2023-11-30 15:45:00,TNT,cable,daytime,Philadelphia,creative_C_testimonial,30,4709,30.93,11.0,9.9,1.1,0,0.0,0.0,4
A018758,2023-11-30,2023-11-30 15:45:00,TNT,cable,daytime,Dallas,creative_C_testimonial,30,4202,27.49,8.0,7.3,0.7,0,0.0,0.0,4
A018759,2023-11-30,2023-11-30 15:45:00,TNT,cable,daytime,Atlanta,creative_C_testimonial,30,3364,24.05,6.0,6.5,0.0,0,0.0,0.0,4
A018760,2023-11-30,2023-11-30 08:15:00,CBS,broadcast,early_morning,Philadelphia,creative_D_promo,30,13521,89.75,42.0,19.5,22.5,1,125.88,1.403,4
A018761,2023-11-30,2023-11-30 20:15:00,FOX,broadcast,primetime,New_York,creative_D_promo,60,20129,1199.39,129.0,103.1,25.9,3,461.99,0.385,4
A018762,2023-11-30,2023-11-30 20:15:00,FOX,broadcast,primetime,Los_Angeles,creative_D_promo,60,14002,872.28,116.0,79.5,36.5,2,290.22,0.333,4
A018763,2023-11-30,2023-11-30 20:15:00,FOX,broadcast,primetime,Chicago,creative_D_promo,60,10230,545.18,57.0,43.0,14.0,1,125.89,0.231,4
A018764,2023-11-30,2023-11-30 20:15:00,FOX,broadcast,primetime,Houston,creative_D_promo,60,8045,436.14,44.0,30.2,13.8,0,0.0,0.0,4
A018765,2023-11-30,2023-11-30 20:15:00,FOX,broadcast,primetime,Phoenix,creative_D_promo,60,5269,327.11,35.0,23.4,11.6,0,0.0,0.0,4
A018766,2023-11-30,2023-11-30 20:15:00,FOX,broadcast,primetime,Philadelphia,creative_D_promo,60,7812,490.66,35.0,36.2,0.0,0,0.0,0.0,4
A018767,2023-11-30,2023-11-30 20:15:00,FOX,broadcast,primetime,Dallas,creative_D_promo,60,8355,436.14,23.0,29.2,0.0,0,0.0,0.0,4
A018768,2023-11-30,2023-11-30 20:15:00,FOX,broadcast,primetime,Atlanta,creative_D_promo,60,6478,381.62,28.0,26.3,1.7,0,0.0,0.0,4
A018769,2023-11-30,2023-11-30 05:15:00,TBS,cable,early_morning,New_York,creative_C_testimonial,15,4878,17.05,28.0,24.0,4.0,0,0.0,0.0,4
A018770,2023-11-30,2023-11-30 05:15:00,TBS,cable,early_morning,Los_Angeles,creative_C_testimonial,15,3214,12.4,12.0,20.1,0.0,0,0.0,0.0,4
A018771,2023-11-30,2023-11-30 05:15:00,TBS,cable,early_morning,Chicago,creative_C_testimonial,15,2161,7.75,10.0,10.3,0.0,0,0.0,0.0,4
A018772,2023-11-30,2023-11-30 05:15:00,TBS,cable,early_morning,Houston,creative_C_testimonial,15,1611,6.2,9.0,7.3,1.7,1,165.05,26.621,4
A018773,2023-11-30,2023-11-30 05:15:00,TBS,cable,early_morning,Phoenix,creative_C_testimonial,15,1294,4.65,5.0,5.8,0.0,0,0.0,0.0,4
A018774,2023-11-30,2023-11-30 05:15:00,TBS,cable,early_morning,Philadelphia,creative_C_testimonial,15,1877,6.98,13.0,8.7,4.3,0,0.0,0.0,4
A018775,2023-11-30,2023-11-30 05:15:00,TBS,cable,early_morning,Dallas,creative_C_testimonial,15,1688,6.2,6.0,6.7,0.0,0,0.0,0.0,4
A018776,2023-11-30,2023-11-30 05:15:00,TBS,cable,early_morning,Atlanta,creative_C_testimonial,15,1523,5.43,11.0,5.8,5.2,0,0.0,0.0,4
A018777,2023-12-01,2023-12-01 16:00:00,FOX,broadcast,early_fringe,Chicago,creative_D_promo,30,45169,787.02,89.0,12.9,76.1,1,161.68,0.205,4
A018778,2023-12-01,2023-12-01 15:30:00,HGTV,cable,sports,New_York,creative_B_product,30,25667,1384.14,27.0,24.6,2.4,0,0.0,0.0,4
A018779,2023-12-01,2023-12-01 15:30:00,HGTV,cable,sports,Los_Angeles,creative_B_product,30,18531,1006.64,29.0,19.4,9.6,0,0.0,0.0,4
A018780,2023-12-01,2023-12-01 15:30:00,HGTV,cable,sports,Chicago,creative_B_product,30,11100,629.15,19.0,11.5,7.5,1,156.84,0.249,4
A018781,2023-12-01,2023-12-01 15:30:00,HGTV,cable,sports,Houston,creative_B_product,30,9803,503.32,11.0,7.3,3.7,0,0.0,0.0,4
A018782,2023-12-01,2023-12-01 15:30:00,HGTV,cable,sports,Phoenix,creative_B_product,30,7316,377.49,14.0,6.1,7.9,0,0.0,0.0,4
A018783,2023-12-01,2023-12-01 15:30:00,HGTV,cable,sports,Philadelphia,creative_B_product,30,10054,566.24,21.0,9.2,11.8,1,175.39,0.31,4
A018784,2023-12-01,2023-12-01 15:30:00,HGTV,cable,sports,Dallas,creative_B_product,30,9495,503.32,16.0,6.6,9.4,0,0.0,0.0,4
A018785,2023-12-01,2023-12-01 15:30:00,HGTV,cable,sports,Atlanta,creative_B_product,30,7549,440.41,8.0,6.6,1.4,1,128.19,0.291,4
A018786,2023-12-01,2023-12-01 20:45:00,TNT,cable,sports,New_York,creative_D_promo,30,21809,1098.17,129.0,103.5,25.5,1,167.89,0.153,4
A018787,2023-12-01,2023-12-01 20:45:00,TNT,cable,sports,Los_Angeles,creative_D_promo,30,14851,798.67,99.0,78.0,21.0,1,125.46,0.157,4
A018788,2023-12-01,2023-12-01 20:45:00,TNT,cable,sports,Chicago,creative_D_promo,30,8581,499.17,59.0,45.6,13.4,0,0.0,0.0,4
A018789,2023-12-01,2023-12-01 20:45:00,TNT,cable,sports,Houston,creative_D_promo,30,7149,399.34,28.0,31.3,0.0,0,0.0,0.0,4
A018790,2023-12-01,2023-12-01 20:45:00,TNT,cable,sports,Phoenix,creative_D_promo,30,5801,299.5,26.0,23.9,2.1,0,0.0,0.0,4
A018791,2023-12-01,2023-12-01 20:45:00,TNT,cable,sports,Philadelphia,creative_D_promo,30,8048,449.25,49.0,36.5,12.5,1,165.67,0.369,4
A018792,2023-12-01,2023-12-01 20:45:00,TNT,cable,sports,Dallas,creative_D_promo,30,7412,399.34,35.0,28.4,6.6,1,159.81,0.4,4
A018793,2023-12-01,2023-12-01 20:45:00,TNT,cable,sports,Atlanta,creative_D_promo,30,7074,349.42,31.0,26.6,4.4,0,0.0,0.0,4
A018794,2023-12-01,2023-12-01 21:00:00,NBC,broadcast,primetime,New_York,creative_D_promo,30,19851,765.38,107.0,94.7,12.3,0,0.0,0.0,4
A018795,2023-12-01,2023-12-01 21:00:00,NBC,broadcast,primetime,Los_Angeles,creative_D_promo,30,15629,556.64,62.0,70.1,0.0,0,0.0,0.0,4
A018796,2023-12-01,2023-12-01 21:00:00,NBC,broadcast,primetime,Chicago,creative_D_promo,30,9082,347.9,57.0,42.1,14.9,1,177.21,0.509,4
A018797,2023-12-01,2023-12-01 21:00:00,NBC,broadcast,primetime,Houston,creative_D_promo,30,6567,278.32,33.0,28.6,4.4,0,0.0,0.0,4
A018798,2023-12-01,2023-12-01 21:00:00,NBC,broadcast,primetime,Phoenix,creative_D_promo,30,5027,208.74,16.0,22.0,0.0,0,0.0,0.0,4
A018799,2023-12-01,2023-12-01 21:00:00,NBC,broadcast,primetime,Philadelphia,creative_D_promo,30,7449,313.11,57.0,33.7,23.3,1,138.75,0.443,4
A018800,2023-12-01,2023-12-01 21:00:00,NBC,broadcast,primetime,Dallas,creative_D_promo,30,6808,278.32,33.0,25.6,7.4,0,0.0,0.0,4
A018801,2023-12-01,2023-12-01 21:00:00,NBC,broadcast,primetime,Atlanta,creative_D_promo,30,6572,243.53,19.0,24.8,0.0,0,0.0,0.0,4
A018802,2023-12-01,2023-12-01 22:30:00,HGTV,cable,primetime,New_York,creative_B_product,30,14549,238.35,52.0,65.1,0.0,0,0.0,0.0,4
A018803,2023-12-01,2023-12-01 22:30:00,HGTV,cable,primetime,Los_Angeles,creative_B_product,30,11412,173.35,59.0,48.9,10.1,0,0.0,0.0,4
A018804,2023-12-01,2023-12-01 22:30:00,HGTV,cable,primetime,Chicago,creative_B_product,30,7121,108.34,46.0,28.6,17.4,1,120.59,1.113,4
A018805,2023-12-01,2023-12-01 22:30:00,HGTV,cable,primetime,Houston,creative_B_product,30,5081,86.67,20.0,19.1,0.9,0,0.0,0.0,4
A018806,2023-12-01,2023-12-01 22:30:00,HGTV,cable,primetime,Phoenix,creative_B_product,30,4016,65.0,20.0,15.2,4.8,0,0.0,0.0,4
A018807,2023-12-01,2023-12-01 22:30:00,HGTV,cable,primetime,Philadelphia,creative_B_product,30,6443,97.51,18.0,22.5,0.0,0,0.0,0.0,4
A018808,2023-12-01,2023-12-01 22:30:00,HGTV,cable,primetime,Dallas,creative_B_product,30,5334,86.67,19.0,17.6,1.4,0,0.0,0.0,4
A018809,2023-12-01,2023-12-01 22:30:00,HGTV,cable,primetime,Atlanta,creative_B_product,30,4717,75.84,21.0,16.8,4.2,0,0.0,0.0,4
A018810,2023-12-01,2023-12-01 14:15:00,ABC,broadcast,daytime,New_York,creative_C_testimonial,30,9916,97.46,47.0,29.0,18.0,1,145.6,1.494,4
A018811,2023-12-01,2023-12-01 14:15:00,ABC,broadcast,daytime,Los_Angeles,creative_C_testimonial,30,6313,70.88,21.0,21.7,0.0,0,0.0,0.0,4
A018812,2023-12-01,2023-12-01 14:15:00,ABC,broadcast,daytime,Chicago,creative_C_testimonial,30,3961,44.3,4.0,12.6,0.0,0,0.0,0.0,4
A018813,2023-12-01,2023-12-01 14:15:00,ABC,broadcast,daytime,Houston,creative_C_testimonial,30,3193,35.44,7.0,8.2,0.0,0,0.0,0.0,4
A018814,2023-12-01,2023-12-01 14:15:00,ABC,broadcast,daytime,Phoenix,creative_C_testimonial,30,2314,26.58,9.0,6.4,2.6,0,0.0,0.0,4
A018815,2023-12-01,2023-12-01 14:15:00,ABC,broadcast,daytime,Philadelphia,creative_C_testimonial,30,3881,39.87,15.0,10.5,4.5,0,0.0,0.0,4
A018816,2023-12-01,2023-12-01 14:15:00,ABC,broadcast,daytime,Dallas,creative_C_testimonial,30,3451,35.44,12.0,7.2,4.8,1,121.38,3.425,4
A018817,2023-12-01,2023-12-01 14:15:00,ABC,broadcast,daytime,Atlanta,creative_C_testimonial,30,2710,31.01,6.0,7.1,0.0,0,0.0,0.0,4
A018818,2023-12-01,2023-12-01 21:30:00,ESPN,cable,sports,New_York,creative_C_testimonial,30,33597,1710.68,79.0,94.7,0.0,0,0.0,0.0,4
A018819,2023-12-01,2023-12-01 21:30:00,ESPN,cable,sports,Los_Angeles,creative_C_testimonial,30,23152,1244.13,73.0,70.1,2.9,1,168.59,0.136,4
A018820,2023-12-01,2023-12-01 21:30:00,ESPN,cable,sports,Chicago,creative_C_testimonial,30,15971,777.58,46.0,42.1,3.9,0,0.0,0.0,4
A018821,2023-12-01,2023-12-01 21:30:00,ESPN,cable,sports,Houston,creative_C_testimonial,30,13388,622.06,25.0,28.6,0.0,0,0.0,0.0,4
